steamId,last_30_avg,tags,genres,features
740130,495.56,"['Anime', 'RPG', 'JRPG', 'Action RPG', 'Singleplayer', 'Open World', 'Fantasy', 'Action', 'Story Rich', 'Third Person', 'Magic', 'Adventure', 'Combat', 'Romance', 'Female Protagonist', 'Controller', 'Character Customization', 'Sexual Content', 'Hack and Slash', 'Multiplayer']","['Action', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
33230,430.11,"['Action', 'Open World', 'Parkour', 'Assassin', 'Adventure', 'Stealth', 'Historical', 'Third Person', 'Story Rich', 'Singleplayer', 'Great Soundtrack', 'Atmospheric', 'Conspiracy', 'Action-Adventure', 'Multiplayer', 'Classic', 'Controller', 'Alternate History', 'Sandbox', 'Sci-fi']","['Action', 'Adventure']",['Single-player']
731490,162.64,"['3D Platformer', 'Remake', 'Classic', 'Platformer', 'Difficult', 'Singleplayer', 'Adventure', 'Great Soundtrack', 'Action', 'Funny', 'Cartoony', 'Colorful', 'Controller', 'Family Friendly', 'Retro', ""1990's"", 'Comedy', 'Nostalgia', 'Third Person', 'Souls-like']",['Action'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']"
611670,203.22,"['Open World', 'RPG', 'VR', 'Singleplayer', 'Adventure', 'Fantasy', 'Magic', 'First-Person', 'Action', 'Dragons', 'Memes', 'Moddable', 'Character Customization', 'Exploration', 'Great Soundtrack', 'Story Rich', 'Sexual Content', 'Atmospheric', 'Stealth', 'Walking Simulator']",['RPG'],"['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'SteamVR Collectibles', 'Steam Cloud', 'Family Sharing']"
1222730,56.12,"['Flight', 'Space', 'VR', 'Multiplayer', 'Sci-fi', 'Singleplayer', 'Action', 'Simulation', 'First-Person', 'Spaceships', 'PvP', 'Online Co-Op', 'Co-op', 'Controller', 'Shooter', 'Space Sim', 'Adventure', 'Female Protagonist', 'FPS', 'Strategy']","['Action', 'Simulation']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'VR Supported', 'Steam Trading Cards']"
261570,232.42,"['Great Soundtrack', 'Atmospheric', 'Platformer', 'Adventure', 'Metroidvania', 'Story Rich', 'Fantasy', 'Cute', '2D', 'Singleplayer', 'Difficult', 'Action', 'Indie', 'Puzzle Platformer', 'Exploration', 'Puzzle', 'Side Scroller', 'Open World', 'Family Friendly', 'RPG']",['Action'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Remote Play on TV', 'Family Sharing']"
952060,515.13,"['Action', 'Zombies', 'Horror', 'Multiplayer', 'Female Protagonist', 'Survival Horror', 'Remake', 'Singleplayer', 'Third Person', 'Co-op', 'Gore', 'Third-Person Shooter', 'Violent', 'Story Rich', 'Atmospheric', 'Adventure', 'Sexual Content', 'Classic', 'Difficult', 'Great Soundtrack']",['Action'],"['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'HDR available', 'Family Sharing']"
2208920,2066.92,"['Open World', 'Action', 'RPG', 'Adventure', 'Sexual Content', 'Singleplayer', 'Multiplayer', 'Nudity', 'Vikings', 'Action-Adventure', 'Third Person', 'Violent', 'Action RPG', 'Stealth', 'Assassin', 'Story Rich', 'Historical', 'Gore', 'Female Protagonist', 'LGBTQ+']","['Action', 'Adventure', 'RPG']","['Single-player', 'Steam Achievements', 'Captions available', 'In-App Purchases']"
1846380,1020.87,"['Racing', 'Multiplayer', 'Open World', 'Action', 'Driving', 'Singleplayer', 'Character Customization', 'Combat Racing', 'Controller', 'Arcade', 'Casual', 'Online Co-Op', 'Simulation', 'Atmospheric', 'Sports', 'Anime', 'Adventure', 'Immersive', 'Music', 'Split Screen']","['Action', 'Racing']","['Single-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'HDR available']"
368500,293.0,"['Assassin', 'Open World', 'Action', 'Stealth', 'Parkour', 'Historical', 'Adventure', 'Third Person', 'Singleplayer', 'Story Rich', 'Female Protagonist', 'Atmospheric', 'Multiplayer', 'Steampunk', 'Great Soundtrack', 'Strategy', 'Gore', 'Funny', 'Co-op', 'RPG']","['Action', 'Adventure']","['Single-player', 'In-App Purchases', 'Family Sharing']"
488790,319.65,"['RPG', 'Comedy', 'Dark Humor', 'Funny', 'Superhero', 'Singleplayer', 'Mature', 'Turn-Based', 'Cartoon', 'Memes', 'Adventure', 'Story Rich', 'Nudity', 'Open World', 'Satire', 'Action', '2D', 'Sexual Content', 'Illuminati', 'Atmospheric']",['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet']"
454650,1286.59,"['Anime', 'Fighting', 'Character Customization', 'Action', 'Multiplayer', 'Adventure', 'Massively Multiplayer', 'Co-op', 'RPG', 'Online Co-Op', 'Singleplayer', 'Third Person', 'Open World', 'Story Rich', 'MMORPG', ""Beat 'em up"", 'Moddable', 'Great Soundtrack', 'Casual', 'Dragons']","['Action', 'Adventure', 'Casual', 'Massively Multiplayer']","['Single-player', 'MMO', 'Online PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']"
291650,265.18,"['RPG', 'Fantasy', 'Isometric', 'Story Rich', 'Singleplayer', 'CRPG', 'Party-Based RPG', 'Real-Time with Pause', 'Adventure', 'Kickstarter', 'Character Customization', 'Atmospheric', 'Dark Fantasy', 'Open World', 'Exploration', 'Classic', 'Great Soundtrack', 'Strategy', 'Indie', 'Crowdfunded']",['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Commentary available', 'Remote Play on Tablet', 'Family Sharing']"
900883,,"['RPG', 'Open World', 'Fantasy', 'Singleplayer', 'Moddable', 'First-Person', 'Adventure', 'Exploration', 'Great Soundtrack', 'Magic', 'Character Customization', 'Action', 'Story Rich', 'Atmospheric', 'Medieval', 'Sandbox', 'Classic', 'Action RPG', 'Third Person', 'Dark Fantasy']",[],"['Single-player', 'Steam Cloud', 'Family Sharing']"
47810,810.57,"['RPG', 'Fantasy', 'Story Rich', 'Choices Matter', 'Singleplayer', 'Party-Based RPG', 'Real-Time with Pause', 'Character Customization', 'Mature', 'Adventure', 'Multiple Endings', 'Dark Fantasy', 'Well-Written', 'Strategy', 'Dragons', 'Female Protagonist', 'Classic', 'Open World', 'Tactical', 'Moddable']",['RPG'],"['Single-player', 'Family Sharing']"
47890,1419.33,"['Life Sim', 'Simulation', 'Character Customization', 'Building', 'Sandbox', 'Singleplayer', 'Casual', 'Funny', 'Moddable', 'Romance', 'RPG', 'Family Friendly', 'Comedy', 'Adventure', 'Replay Value', 'Multiplayer', 'Nudity', 'Great Soundtrack', 'Strategy', 'Action']",['Simulation'],"['Single-player', 'Family Sharing']"
1237950,1137.04,"['Multiplayer', 'Shooter', 'Singleplayer', 'Third-Person Shooter', 'Action', 'Space', 'FPS', 'Sci-fi', 'Co-op', 'Combat', 'Online Co-Op', 'Vehicular Combat', 'First-Person', 'Third Person', 'Adventure', 'PvP', 'Aliens', 'Controller', 'Tactical', 'Character Customization']","['Action', 'Adventure']","['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards']"
204100,193.29,"['Action', 'Third-Person Shooter', 'Bullet Time', 'Story Rich', 'Multiplayer', 'Shooter', 'Cinematic', 'Third Person', 'Noir', 'Singleplayer', 'Great Soundtrack', 'Atmospheric', 'Violent', 'Nudity', 'Adventure', 'Dark', 'Linear', 'Drama', 'Open World', 'Co-op']",['Action'],"['Single-player', 'Steam Achievements']"
1252330,107.54,"['FPS', 'Action', 'Stealth', 'First-Person', 'Immersive Sim', 'Shooter', 'Singleplayer', 'Multiplayer', 'Assassin', 'Time Manipulation', 'Roguelite', 'Story Rich', 'Adventure', 'PvP', 'Violent', 'Tactical', 'Gore', 'Parkour', 'Action-Adventure', 'Sexual Content']",['Action'],"['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'HDR available', 'Family Sharing']"
310950,182.43,"['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Competitive', 'Arcade', 'Local Multiplayer', 'eSports', 'Anime', 'Controller', '2.5D', 'Singleplayer', 'Great Soundtrack', 'Classic', '2D', 'Nudity', 'Female Protagonist', ""Beat 'em up"", 'Funny', '3D Fighter']",['Action'],"['Single-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']"
368260,647.85,"['Superhero', 'Turn-Based Tactics', 'Deckbuilding', 'Turn-Based Strategy', 'Tactical RPG', 'Card Game', 'Turn-Based Combat', 'Character Customization', 'Strategy RPG', 'Tactical', 'RPG', 'Strategy', 'Card Battler', 'Adventure', 'Singleplayer', '3D', 'Third Person', 'Supernatural', 'Magic', 'Fantasy']","['RPG', 'Strategy']","['Single-player', 'Steam Achievements', 'In-App Purchases', 'Family Sharing']"
70,688.66,"['FPS', 'Classic', ""1990's"", 'Singleplayer', 'Sci-fi', 'Multiplayer', 'Shooter', 'Action', 'First-Person', 'Aliens', 'Silent Protagonist', 'Story Rich', 'Atmospheric', 'Gore', 'Moddable', 'Adventure', 'Retro', 'Action-Adventure', 'Difficult', 'PvP']",['Action'],"['Single-player', 'Online PvP', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together', 'Family Sharing']"
387290,311.42,"['Atmospheric', 'Great Soundtrack', 'Metroidvania', 'Platformer', 'Adventure', 'Story Rich', 'Singleplayer', 'Cute', 'Action', 'Difficult', 'Fantasy', '2D', 'Indie', 'Puzzle', 'Side Scroller', 'Open World', 'Controller', 'Family Friendly', '2.5D', 'Beautiful']",['Action'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']"
2140330,957.36,"['Sports', 'Simulation', 'Football (American)', 'Strategy', 'PvP', 'Multiplayer', 'Co-op', 'Singleplayer', 'Local Multiplayer', 'Local Co-Op', 'Early Access']","['Simulation', 'Sports', 'Strategy']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen Co-op', 'Steam Achievements', 'In-App Purchases', 'HDR available']"
996580,206.99,"['3D Platformer', 'Adventure', 'Dragons', 'Remake', 'Family Friendly', 'Action', 'Classic', 'Singleplayer', 'Platformer', 'Cute', 'Colorful', 'Collectathon', 'Fantasy', 'Cult Classic', 'Cartoony', 'Casual', 'Great Soundtrack', 'Third Person', 'Atmospheric', 'Funny']","['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']"
2322010,14438.47,"['Action', 'Adventure', 'Action-Adventure', 'RPG', 'Action RPG', 'Hack and Slash', 'Cinematic', '3D', 'Third Person', 'Mythology', 'Atmospheric', 'Emotional', 'Drama', 'Fantasy', 'Story Rich', 'Combat', 'Open World', 'Singleplayer', 'LGBTQ+', 'Gore']","['Action', 'Adventure', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'HDR available', 'Family Sharing']"
1404210,941.45,"['Open World', 'Multiplayer', 'Western', 'Action', 'Adventure', 'Horses', 'Shooter', 'Realistic', 'Online Co-Op', 'Third-Person Shooter', 'PvP', 'Character Customization', 'Story Rich', 'Singleplayer', 'Co-op', 'Violent', 'MMORPG', 'First-Person', 'Controller', 'Gore']","['Action', 'Adventure']","['Online PvP', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']"
1238860,1061.45,"['Multiplayer', 'FPS', 'Shooter', 'Singleplayer', 'Military', 'War', 'Action', 'First-Person', 'PvP', 'Co-op', 'Violent', 'Destruction', 'Massively Multiplayer', 'Controller', 'Tactical', 'Open World', 'Online Co-Op', 'Story Rich', 'Strategy', 'Great Soundtrack']",['Action'],"['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'HDR available']"
110800,176.12,"['Detective', 'Crime', 'Open World', 'Noir', 'Adventure', 'Story Rich', 'Mystery', 'Investigation', 'Third Person', 'Singleplayer', 'Cinematic', 'Action', 'Atmospheric', 'Mature', 'Nudity', 'Puzzle', 'Third-Person Shooter', 'Strategy', 'Thriller', '3D Vision']","['Adventure', 'Strategy']","['Single-player', 'Steam Achievements']"
1659420,655.08,"['Adventure', 'Action-Adventure', 'Story Rich', 'Singleplayer', 'Third Person', 'Third-Person Shooter', 'Puzzle', 'Action', 'Exploration', 'Controller', 'Shooter', 'Multiplayer', 'Cinematic', 'Parkour', 'Stealth', 'Atmospheric', 'Female Protagonist', 'Combat', 'Funny', 'Platformer']",['Adventure'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']"
266840,1132.02,"['Strategy', 'Mythology', 'RTS', 'Classic', 'Multiplayer', 'Nostalgia', 'Great Soundtrack', 'Singleplayer', 'Epic', 'Fantasy', 'Simulation', 'Historical', 'Real-Time', 'Atmospheric', 'Tactical', 'Co-op', 'Adventure', 'Story Rich', 'Remake', 'Action']","['Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Family Sharing']"
933110,3988.05,"['Strategy', 'Base Building', 'RTS', 'Military', 'Multiplayer', 'City Builder', 'Historical', 'War', 'Singleplayer', 'Resource Management', 'Free to Play', 'PvP', '3D', 'Combat', 'Online Co-Op', 'Medieval', 'Co-op', 'Moddable', 'Story Rich', 'Level Editor']","['Free To Play', 'Strategy']","['Single-player', 'Online PvP', 'LAN PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']"
20920,391.42,"['RPG', 'Fantasy', 'Mature', 'Story Rich', 'Choices Matter', 'Singleplayer', 'Third Person', 'Adventure', 'Nudity', 'Dark Fantasy', 'Multiple Endings', 'Open World', 'Action', 'Atmospheric', 'Based On A Novel', 'Well-Written', 'Difficult', 'Medieval', 'Magic', 'Dark']",['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']"
460920,142.01,"['Sports', 'Open World', 'Multiplayer', 'Action', 'Simulation', 'Atmospheric', 'Exploration', 'Great Soundtrack', 'Adventure', 'Racing', 'Snowboarding', 'First-Person', 'Third Person', 'Co-op', 'Singleplayer', 'Realistic', 'Skiing', 'Sandbox', 'Casual', 'Snow']","['Action', 'Sports']","['Single-player', 'Online PvP', 'Steam Trading Cards', 'In-App Purchases', 'Family Sharing']"
1895880,243.8,"['Adventure', '3D Platformer', 'Singleplayer', 'Action-Adventure', 'Third Person', 'Family Friendly', 'Action', 'Third-Person Shooter', 'Sci-fi', 'Platformer', 'Funny', 'Cartoony', 'Shooter', 'Colorful', 'Cute', 'Open World', 'Story Rich', 'Female Protagonist', 'Co-op', 'Space']","['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
209650,45.8,"['Dog', 'FPS', 'Action', 'Multiplayer', 'Shooter', 'Futuristic', 'First-Person', 'Sci-fi', 'Singleplayer', 'Linear', 'America', 'War', 'Quick-Time Events', 'Military', 'Illuminati', 'Online Co-Op', 'Co-op', 'PvP', 'Fast-Paced', 'Mechs']",['Action'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']"
939960,231.29,"['Open World', 'FPS', 'Action', 'Co-op', 'Multiplayer', 'Post-apocalyptic', 'Adventure', 'First-Person', 'Shooter', 'Online Co-Op', 'Singleplayer', 'Stealth', 'Story Rich', 'Survival', 'RPG', 'Female Protagonist', 'Action RPG', 'Casual', 'Crafting', 'Character Customization']","['Action', 'Adventure']","['Single-player', 'Online Co-op', 'In-App Purchases']"
1985810,1031.36,"['Action', 'Singleplayer', 'FPS', 'Multiplayer', 'Zombies', 'Shooter', 'Cold War', 'Military', 'First-Person', 'Co-op', 'Gun Customization', 'PvP', 'Online Co-Op', 'Tactical', 'Gore', 'Violent', 'PvE', 'War', 'Story Rich', 'Sexual Content']",['Action'],"['Single-player', 'Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases']"
1097840,253.73,"['Action', 'Adventure', 'Third-Person Shooter', 'Multiplayer', 'Co-op', 'Shooter', 'Singleplayer', 'Gore', 'Violent', 'Female Protagonist', 'Split Screen', 'Co-op Campaign', 'Open World', 'Local Co-Op', 'Hero Shooter', 'Third Person', 'Story Rich', 'Sci-fi', 'Mature', 'Horror']","['Action', 'Adventure']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'In-App Purchases', 'Steam Cloud', 'Includes level editor', 'Family Sharing']"
7940,299.75,"['FPS', 'Action', 'Multiplayer', 'Shooter', 'Singleplayer', 'First-Person', 'Classic', 'Military', 'War', 'PvP', 'Story Rich', 'Great Soundtrack', 'Linear', 'Co-op', 'Modern', 'Controller', 'Atmospheric', 'Moddable', 'Competitive', 'Zombies']",['Action'],"['Single-player', 'Family Sharing']"
637090,1451.68,"['Mechs', 'Strategy', 'Turn-Based Tactics', 'Turn-Based', 'Sci-fi', 'Turn-Based Strategy', 'Tactical', 'Action', 'Singleplayer', 'Robots', 'Character Customization', 'RPG', 'Space', 'Adventure', 'Futuristic', 'Management', 'Multiplayer', 'Story Rich', 'Great Soundtrack', 'Difficult']","['Action', 'Adventure', 'Strategy']","['Single-player', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']"
1817230,153.13,"['Rhythm', 'Action', 'Hack and Slash', 'Singleplayer', 'Great Soundtrack', 'Action-Adventure', 'Cartoony', 'Platformer', 'Music', 'Character Action Game', 'Spectacle fighter', 'Colorful', 'Comedy', ""Beat 'em up"", 'Stylized', 'Anime', 'Cyberpunk', 'Third Person', 'Robots', 'Adventure']",['Action'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Family Sharing']"
588430,1326.2,"['Free to Play', 'Base Building', 'Survival', 'Post-apocalyptic', 'Singleplayer', 'Management', 'Simulation', 'Strategy', '2D', 'Building', 'Casual', 'Crafting', 'Adventure', 'Sandbox', 'Multiplayer', 'RPG', 'Funny', 'Atmospheric', 'Action', 'Great Soundtrack']","['RPG', 'Simulation', 'Free To Play']","['Single-player', 'Steam Achievements', 'In-App Purchases', 'Steam Cloud', 'Stats']"
235600,49.92,"['Stealth', 'Action', 'Co-op', 'Third Person', 'Multiplayer', 'Singleplayer', 'Shooter', 'Adventure', 'Tactical', 'Third-Person Shooter', 'Online Co-Op', 'Parkour', 'Story Rich', 'FPS', 'Controller', 'Strategy', 'Atmospheric', 'First-Person', 'RPG', 'Mature']","['Action', 'Adventure']",['Single-player']
394510,179.23,"['Online Co-Op', 'Co-op', 'Top-Down Shooter', 'Twin Stick Shooter', 'Local Co-Op', 'Action', 'Multiplayer', 'Sci-fi', '4 Player Local', 'Top-Down', 'Shooter', 'Comedy', 'Funny', 'Space', 'Difficult', 'Strategy', 'Isometric', 'Survival', 'Mechs', 'Hack and Slash']",['Action'],"['Single-player', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']"
474960,64.41,"['Action', 'Story Rich', 'Time Manipulation', 'Sci-fi', 'Singleplayer', 'Cinematic', 'Third Person', 'Third-Person Shooter', 'Choices Matter', 'Atmospheric', 'Time Travel', 'Episodic', 'Adventure', 'Shooter', 'Bullet Time', 'Great Soundtrack', 'Controller', 'Open World', 'FMV', 'Stealth']",['Action'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']"
17470,62.51,"['Horror', 'Sci-fi', 'Action', 'Space', 'Survival Horror', 'Third Person', 'Atmospheric', 'Singleplayer', 'Third-Person Shooter', 'Gore', 'Shooter', 'Aliens', 'Dark', 'Futuristic', 'Story Rich', 'Silent Protagonist', 'Survival', 'Adventure', 'Zombies', 'Immersive']","['Action', 'Adventure']","['Single-player', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']"
601430,141.06,"['Horror', 'Survival Horror', 'Psychological Horror', 'Story Rich', 'Open World', 'Action', 'Adventure', 'Gore', 'Singleplayer', 'Atmospheric', 'Third-Person Shooter', 'Third Person', 'Violent', 'Zombies', 'Stealth', 'Survival', 'Shooter', 'First-Person', 'Dark', 'Great Soundtrack']","['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
464920,529.03,"['Colony Sim', 'City Builder', 'Strategy', 'Survival', 'Space', 'Base Building', 'Mars', 'Simulation', 'Sci-fi', 'Resource Management', 'Singleplayer', 'Building', 'Management', 'Sandbox', 'Space Sim', 'Futuristic', 'Open World', 'RTS', 'Great Soundtrack', 'Moddable']","['Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']"
20900,450.5,"['RPG', 'Fantasy', 'Story Rich', 'Mature', 'Singleplayer', 'Choices Matter', 'Action', 'Third Person', 'Nudity', 'Adventure', 'Dark Fantasy', 'Based On A Novel', 'Atmospheric', 'Open World', 'Great Soundtrack', 'Medieval', 'Multiple Endings', 'Action RPG', 'Magic', 'Classic']","['Action', 'RPG']","['Single-player', 'Steam Cloud', 'Family Sharing']"
1222700,497.93,"['Online Co-Op', 'Co-op', 'Split Screen', 'Story Rich', 'Local Co-Op', 'Action-Adventure', 'Multiplayer', 'Action', 'Adventure', 'Crime', 'Third Person', 'Emotional', 'Conversation', 'Atmospheric', 'Nudity', 'Cinematic', 'Sexual Content', 'Violent', 'Singleplayer', 'Indie']","['Action', 'Adventure', 'Indie']","['Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']"
633230,340.58,"['Anime', 'Multiplayer', 'Action', 'Character Customization', 'Fighting', 'Ninja', 'Co-op', 'PvP', 'Open World', 'RPG', 'Third Person', 'Massively Multiplayer', 'Controller', 'Adventure', 'Team-Based', 'Singleplayer', 'Online Co-Op', 'MMORPG', 'Strategy', 'MOBA']",['Action'],"['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Family Sharing']"
2231380,1824.04,"['Open World', 'Action', 'Singleplayer', 'Co-op', 'Multiplayer', 'Shooter', 'Military', 'Third-Person Shooter', 'Stealth', 'Adventure', 'Realistic', 'Online Co-Op', 'Third Person', 'Tactical', 'Character Customization', 'FPS', 'Violent', 'Looter Shooter', 'Gore', 'Sexual Content']","['Action', 'Adventure']","['Single-player', 'Online Co-op']"
2369390,1339.97,"['Open World', 'FPS', 'Action', 'Multiplayer', 'Adventure', 'Online Co-Op', 'Shooter', 'Co-op', 'Singleplayer', 'Exploration', 'Action-Adventure', '3D', 'Female Protagonist', 'Combat', 'PvE', 'First-Person', 'Crafting', 'Atmospheric', 'Modern', 'Sandbox']","['Action', 'Adventure']","['Single-player', 'Online Co-op', 'In-App Purchases']"
209160,63.66,"['Dog', 'FPS', 'Action', 'Multiplayer', 'Shooter', 'First-Person', 'Singleplayer', 'Military', 'War', 'Co-op', 'Online Co-Op', 'America', 'Linear', 'Fast-Paced', 'Hacking', 'Survival Horror', 'Tactical', 'Futuristic', 'Team-Based', 'Competitive']",['Action'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']"
787480,1278.48,"['Detective', 'Visual Novel', 'Story Rich', 'Mystery', 'Great Soundtrack', 'Anime', 'Adventure', 'Singleplayer', 'Crime', 'Puzzle', 'Point & Click', 'Funny', 'Classic', 'Cult Classic', 'Comedy', '2D', 'Conversation', 'Memes', 'LGBTQ+', 'Dynamic Narration']",['Adventure'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']"
288470,232.15,"['RPG', 'Open World', 'Fantasy', 'Adventure', 'Singleplayer', 'Classic', 'Remake', 'Choices Matter', 'Action RPG', 'Atmospheric', 'Third Person', 'Story Rich', 'Character Customization', 'Action', 'Comedy', 'Great Soundtrack', 'Medieval', 'Magic', 'Sandbox', 'Funny']",['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']"
859580,449.13,"['Strategy', 'Grand Strategy', 'Simulation', 'Rome', 'Historical', 'Political Sim', 'Singleplayer', 'Political', 'Management', 'Multiplayer', 'Economy', 'War', 'Politics', 'Moddable', 'Real-Time with Pause', 'Open World', 'Early Access', 'Sandbox', 'Choices Matter', 'Alternate History']","['Simulation', 'Strategy']","['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']"
15100,101.7,"['Action', 'Combat', 'Adventure', 'Historical', 'Third Person', 'Stealth', 'Parkour', 'Exploration', 'Assassin', 'Singleplayer', 'Medieval', 'Conspiracy', 'Story Rich', 'Atmospheric', 'Realistic', 'Action-Adventure', '3D', 'Cinematic', 'Open World', 'Narration']","['Action', 'Adventure']","['Single-player', 'Family Sharing']"
12200,186.98,"['Open World', 'Action', 'Adventure', 'Third Person', 'Comedy', 'Singleplayer', 'Great Soundtrack', 'Funny', 'Classic', 'Dark Humor', 'Story Rich', 'Sandbox', 'Satire', 'Atmospheric', 'Exploration', 'Mature', 'Simulation', 'Controller', 'Multiplayer', 'RPG']","['Action', 'Adventure']","['Single-player', 'Family Sharing']"
22320,363.95,"['RPG', 'Open World', 'Fantasy', 'Classic', 'Great Soundtrack', 'Moddable', 'Singleplayer', 'First-Person', 'Adventure', 'Cult Classic', 'Atmospheric', 'Magic', 'Exploration', 'Story Rich', 'Sandbox', 'Character Customization', 'Action RPG', 'Medieval', 'Action', 'Third Person']",['RPG'],"['Single-player', 'Steam Cloud', 'Family Sharing']"
48240,81.39,"['Strategy', 'City Builder', 'Simulation', 'Futuristic', 'RTS', 'Economy', 'Multiplayer', 'Resource Management', 'Singleplayer', 'Sci-fi', 'Management', 'Building', 'Real-Time', 'Sandbox', 'Trading', 'Co-op', 'Great Soundtrack', 'Online Co-Op', '4X', 'Story Rich']",['Strategy'],"['Single-player', 'Steam Trading Cards']"
17460,26.55,"['RPG', 'Sci-fi', 'Story Rich', 'Action', 'Space', 'Third-Person Shooter', 'Singleplayer', 'Choices Matter', 'Great Soundtrack', 'Third Person', 'Character Customization', 'Shooter', 'Adventure', 'Female Protagonist', 'Romance', 'Open World', 'Atmospheric', 'Action RPG', 'Real-Time with Pause', 'Immersive']","['Action', 'RPG']","['Single-player', 'Family Sharing']"
