steamId,publisher
1442480,Lighthouse Games Studio
607440,Bitlock Studio
951490,padSoft
709620,Ratalaika Games S.L.
1413350,Sokpop Collective
1385190,piratecat games
434890,SA Industry
2387400,GoldenGod Games
2387400,FondGame
1354100,Party for Introverts
1872500,Gammera Nest
1288600,Brouillard
659940,Notus Games Ltd
2348280,Grimorio of Games
620940,Retrific
2149480,Luckshot Games
461580,Strategy First
1016700,Duckbridge
1802690,MicroProse Software
2056970,Milk Poison
2727020,nStarcube
2841130,QubicGames
2841130,Gamersky Games
2999800,Gamesforgames
359670,Warfare Studios
2369520,Digerati
1321590,Big Fish Games
703920,Snkl Studio
1962150,Markt+Technik Verlag GmbH
1835310,Marginal act
1600140,Kotovodk Studio
1413820,Hede
1044950,8floor
1146700,G1 Playground
2347340,BATOVI Games
847660,KuKo
1747690,Snapbreak
2667020,Higgs Games GmbH
1867350,Piece Of Voxel
1827600,Sprovieri Games
1528580,Sensen Games
575750,Enoops
1707100,"Mediascape Co.,Ltd."
1540840,Sunday's Games
661820,Turtle Cream
2923130,AIKUN
743330,JanduSoft
2435590,I commissioned some series
1795970,ARTLINK
1033000,Infinite Dreams
393950,Strategy First
2011160,Neki4 Electronics
1398680,Dharker Studios
284910,KISS ltd
2886440,Phoenixxx Games
1820910,khukhrovr
1881670,Ducat
1322090,EYEJAM STUDIOS
423220,Mexond
552630,NinjaDuck Games
792860,Agelvik
868930,Ultaan Games
1139000,橙光游戏
655370,Wild Rooster
1740050,Crisp App Studio
786820,Siberian Mouse
907330,ShiinaYashiro
2288580,Ready To Play
740570,NedoStudio
2736950,QUByte Interactive
1616050,Gotcha Gotcha Games
372150,Recotechnology S.L.
1740420,Vergiu
474810,Piko Interactive LLC
474810,Bleem!
1514460,Feardemic
1914050,Kotovodk Studio
1668880,Kotovodk Studio
1581420,Purple Tree S R L
727530,Conglomerate 5
2246130,iMel
2083670,kan.kikuchi
1482610,First Games Interactive
2927880,Who We Are Games
774161,M.INDIE
576590,RhinoGearz
896850,Smartmove
657590,Ripknot Systems
1677890,Vorobushek
1592340,Minicactus Games
781260,Ziggurat
2162950,iMel
1428880,Interdimensional Games Inc
2248390,KEYREAL
1290620,Blue Collar Games
2871590,Daniel Li
1300000,Big Fish Games
1859630,My Way Games
1754380,Phoenixxx Games
1329450,8floor
795220,Pocketwatch Games
1136080,Piko Interactive LLC
1136080,Bleem!
2079160,Cute Pen Games
1854810,owlyboi
782300,Sacred Grab Games
2804740,Headup
1138370,Alex8778
1666070,Vidroid
1521920,Alawar Casual
1630650,Hunny Bunny Studio
1081250,Patagoniart
603000,Sometimes You
1019070,Laush Studio
1699740,UNICORE Games Studio
1197530,Gyro-Games Inc.
1098670,indie_games_studio
2897310,PastureSoft
999640,RewindApp
446530,Sekai Project
1384390,Games For Pleasure
1412900,RIVERSIDE SPORTS
2202890,Alex Loman
2203170,Hentai works
837530,Ghost_RUS Games
456690,Alawar Casual
2414320,SNEG
1671390,kovalevviktor
38160,Next Game
299080,Lupus Studios Limited
497260,EnsenaSoft
2184610,Hentai works
1306160,Hede
454750,Creaky Lantern Games
1312950,Graven Visual Novels
557970,Volens Nolens Games
958980,HeHeHe! Productions
2058130,Phoenixxx Games
1733480,JAYFLGAMES
415780,Nauris Amatnieks
676850,Exodus Software
1264850,Day Dreamer Games
520520,Afterthought Studios
2593680,Beijing Happy Entertainment Technology
2668300,Ulimworks
2668840,Shiravune
922140,Game for people
1937510,PID Games
557720,Big Fish Games
1410260,Old School Vibes
1055970,8floor
1901990,Reset Games Ltd
764560,Blender Games
2233850,LTZinc
460560,Guru Games
1320990,Yash Future Tech Solutions Pvt Ltd
1081710,Kiddy
373810,United Independent Entertainment
2328340,橙光游戏
2302680,Lsgamedev
2305900,Shiv
2246350,Naughty Clogs
2635700,I commissioned some series
926090,Big Fish Games
1807730,khukhrovr
1663970,Choice of Games
1351220,Games 4Experience
2050470,Enoops
370690,Aldorlea Games
1721270,Minicactus Games
910150,Clickteam
933060,Ghost_RUS Games
1637300,SA Industry
877870,Meteorbyte Studios
1537940,Hede
2585260,I commissioned some series
1471490,Gagonfe
2299990,artoonu
1916450,Aleksey Izimov
1642970,Erbe Software
610560,Sometimes You
874060,Phoenix Online Publishing
925910,Dymchick1
860590,TERARIN GAMES
654770,Freedomize Studio
1341100,Mikołaj Spychał
678820,New Reality Games
2054340,Hunny Bunny Studio
760560,W.T.B.
658430,Ripknot Systems
1253930,Jestercraft
1339620,Elasto Mania Team
1256430,KIMIDORI SOFT
998270,Rabbiton
2680410,Glitchr Studio
777050,Sacred Grab Games
2621900,Rising Moon Games
795910,Reb_Orn
1144450,Alawar Casual
1006450,Ziggurat
1923720,CapPlay Interactive Inc.
1743810,Piece Of Voxel
1176170,Rabotiagi games
1127680,increpare games
1806400,Revmatek
922410,Choice of Games
842130,GosDev Production
1600260,Kotovodk Studio
2826110,PinkySoul
2201390,RMking
1461140,Markt+Technik Verlag GmbH
1778560,MCGame
3001340,Waku Waku Games
1840060,RobProductions
604040,Maulidan Games
631260,Big Fish Games
1441090,Hede
802320,Appnori Inc.
2581080,Catnip studio
1998580,Piece Of Voxel
798680,Red River Studio
2063850,Bigosaur
1592650,Blackthornprod
1832250,Big Fish Games
2689610,Triomatica Games
1570990,KEMCO
1498940,ondydev
888690,Game for people
364480,Flying Interactive
2327200,I commissioned some series
1813650,William at Oxford
2199360,Hunny Bunny Studio
664610,NedoStudio
2088680,柚原堂
1361260,Little Black Book Entertainment
1986240,Hunny Bunny Studio
1544510,Kavkaz Sila Games
727170,Narko Games
547150,N/A
2981080,KIMIDORI SOFT
501500,Microids
674800,ClickGames
1336790,Mens Sana Interactive
1318150,MCGame
2627500,I commissioned some series
329000,New Reality Games
837440,RewindApp
887850,Snkl Studio
1719890,Piece Of Voxel
1152410,Take Toad
1070890,MoonlightGames
2267590,MAGame
491580,EnsenaSoft
1351250,Green Sauce Games
2066170,artoonu
1199220,Choice of Games
1978350,Infidelisoft
1136960,Kotovodk Studio
2810120,Hardi
2972350,AAD Games
1856210,Man-Eater Games
688000,Choice of Games
540320,Donut Games
3113530,Nyxtales
2463700,Boomzap Inc
1872130,Neki4 Electronics
1587610,Vitok
1521490,Curse Box Studios
1774700,Naoka Games
720470,Sacred Grab Games
2234600,琉璃花糖制作组
2234600,Garakowa Marshmallow
973550,Dharker Studios
1236450,Alawar Casual
839340,Siberian Mouse
1567060,Sokpop Collective
913670,InArcade
527770,Sometimes You
2681180,Archor Games
781920,Marjupi Games
2126400,PlayWithFurcifer
2185160,VRKiwi
2845080,Midnight Games
2214120,Blessing Company
1632500,deadworld games
1158150,Alawar Casual
935960,Curious Studio
2680190,Strategy First
694490,Bitlock Studio
1564450,Overaction Game Studio
1015530,KEMCO
1630890,QUByte Interactive
1302180,Rabotiagi games
2373600,PinkySoul
555410,Warfare Studios
2515910,LGT SIA
2944960,MUTAN
1570500,Chorus Worldwide Games
1711480,Mature Games
2800150,Max Loh
1200220,SIG Publishing
1048860,Roencia Game Creators
2998970,Goosix Games
974370,HugePixel
1285010,RedDeer.Games
533090,Big Fish Games
2084090,Anime Mania
1461060,Minstrel Studio
1976450,QZQ Studio
1727810,Terror Dog Studio
1585130,Choice of Games
412440,Qumaron
2603190,Hosted Games
2439010,wow wow Games
618760,Valkyria Games
584760,Reb_Orn
1294780,Mens Sana Interactive
1585930,Kitten Fortress
2672350,HH-Games
949030,Blender Games
1319320,Ivanovich Games
1134050,Atari
1088880,Game for people
721380,Sacada
695980,Big Fish Games
2840990,Arvus Games
2331710,MyDreamForever
353300,Independent
403090,ESDigital Games
1675020,Tero Lunkka
367220,magnussoft
2650190,LLP Clerik Studio
939390,KuKo
1075750,Big Fish Games
2553790,CITY CONNECTION
836290,Perverse Games
1498900,Art Games Studio S.A.
2023670,Glitch Games
1810700,KHB-Soft
1039040,Zero Fun
1796920,KEMCO
1176160,khukhrovr
853850,Sacada
660900,Yash Future Tech Solutions Pvt Ltd
2846060,Team Monumental
2496270,Cherry Kiss Games
1538610,HH-Games
553020,Artery Games
498620,Volens Nolens Games
2443520,Gray Boss
1061540,Big Fish Games
579150,Mihai Morosanu
1580300,Choice of Games
1615890,Die of Death Games
1053330,ACQUIRE Corp.
1273920,Big Fish Games
2167850,Louie Inc
1143900,NukGames
1201380,Adjective Animal
1593180,Minimol Games
552670,Big Fish Games
1705880,oophok
600530,Bad Coffee Games
1160040,Fire Cycle Games
796050,Big Fish Games
1872870,Polygon Art Publishing
2471600,Gamesforgames
796480,Conglomerate 5
2776280,ASOBI
2349910,KEMCO
585970,Starwind Games
566940,ESDigital Games
763340,Heart Shaped Games LLC
995910,Big Fish Games
793260,Spawn Point OSK
2274460,MB Game Studio
452930,United Independent Entertainment
2922740,Lu
1933780,"CFK Co., Ltd."
1196130,Fantastico Studio
1873870,TLR Games
1873870,Shinyuden
1873870,IndieArk
523900,Aldorlea Games
2206130,ASOBI
1181330,BekkerDev Studio
276380,familyplay
276380,Markt+Technik
1470280,Guilty Pleasure Games
1766380,Notovia
1367270,ARTE France
1367270,RYOT
2764690,Musa GUNGOR
1617090,Monkey Face Software LLC
1488070,Sylvain Harlaut
2370380,Tsukuyomi
1023720,Gunnar Games
677080,Zoo Corporation
1570750,Nukearts Studio
1014270,Maris Ozols
2670770,HH-Games
465190,Conglomerate 5
2745330,Kvitravn Tales
287740,Mousechief
627950,Amaterasu Software
2271030,PID Games
2824210,Nuci
1144100,KHB-Soft
730580,Microids
2788460,SAT-BOX
2881810,GoldenGod Games
1988440,Louie Inc
1416450,KuKo
1036920,indie_games_studio
1990190,EroticGamesClub
2499930,Cateia Games
2075240,Outright Games Ltd.
1336950,Piece Of Voxel
1827430,Ravenscourt
2930720,Catnip studio
656440,Render System
1114270,HH-Games
400410,Zeiva Inc
1663210,Q-Games Ltd.
2522060,Stacks:Engine
1484600,Garoa Studios
928070,Black Curtain Studio
790860,Blender Games
2218460,Witte Studio
628450,VROOM
2217680,Morningstar Game Studio
743360,Super God
2280490,Don Pachi
1229250,Sokpop Collective
1050240,HH-Games
810000,Wurrad
1051250,Kiddy
1554080,Vagabond Dog
2013440,MB Game Studio
478010,EnsenaSoft
2054220,GRAVITY
2650830,Artless Games
2218270,indiegamesjapan
543110,KOMODO
1622090,Piece Of Voxel
1869710,Conglomerate 5
745380,Snkl Studio
1519130,Ready To Play
1180620,TERNOX
656660,Andy Jurko
2591120,Gearonin Studio
700310,AbstractArt
1412040,Tero Lunkka
582210,hOSHI
2806940,Toyasky
2861860,Daniel Li
1202140,DillyFrame
796920,Panic Ensues Software
1544740,Ziggurat
1676710,psmint7
541370,Phat Phrog Studios
1467390,Deep Root Interactive
1001960,Mykhail Konokh
833810,Yash Future Tech Solutions Pvt Ltd
620640,Hunted Cow Games
2153850,PsychoFlux Entertainment
1692210,SeedWall
1543730,IR Studio
1609580,Silver Eye Studios
2165440,QZQ Studio
1447080,Dnovel
1048710,Game for people
897740,TD Indie
1510730,Diggidy.net
494020,War Child Gaming
3074050,Inspector Studios
1148470,MangaGamer
947470,GLITCH
2107820,Strange Girl Studios
2229250,Voltage Inc.
546990,Back To Basics Gaming
1155930,ARTLINK
1663580,Kedexa
1449380,Conglomerate 5
980490,HH-Games
1249410,MIRROR Soft
2228340,Male Doll
2367960,Pac0master
1782230,Kotovodk Studio
1001600,Forever Entertainment S. A.
1025130,Crew Lab
466020,Big Fish Games
1534350,Noxurtica
975910,SEKTOR GAMES
2096400,Shiravune
2015500,Naoka Games
885190,Playtouch
2236230,Big Fish Games
2885880,Heaviside Creations
1683720,PhoenixFire Games
988930,North Lab
1359020,FobTi interactive
792350,ClickGames
790930,Conglomerate 5
607020,Aldorlea Games
1002830,TheGamesFortress
2895090,Challenging Games
977790,SilentFuture
1810430,Big Fish Games
535760,Amaterasu Software
860440,Sacred Grab Games
733520,Sacada
2435960,Who We Are Games
1688200,Tero Lunkka
1688200,Valkeala Software
2323710,Overlord Empire LLC
1863980,Kedexa
2204600,Cute Pen Games
1866600,Overlord Empire LLC
2235670,Heart's Choice
2670400,MediBang Games
2145490,Cronostase
2256360,SinksAdventure
1587790,Prince Game Studio
2571280,WindField Games
1362520,Choice of Games
2063550,Piece Of Voxel
2183720,Funbox Media Ltd
759220,Blaze Epic
647280,Sabrina Aridi
2916210,SNEG
1123460,psmint7
1267270,KOMODO
873410,Joshua Hughes
1112360,Unlimited Fly Games
828910,Blender Games
1053870,GrabTheGames
537200,First Games Interactive
448790,OtakuMaker SARL
2898750,Gamesforgames
2327190,I commissioned some series
363920,Nekomura Games
458700,Insane Dreamers
2433380,indiegamesjapan
1304810,Starmyth
1037690,KomBits Game Studio
718490,Sacada
428920,Lemondo Games
750780,Notus Games Ltd
926350,"Mindware Co.,Ltd."
1165920,Reine Works
970710,DevilishGames
2134630,Hunny Bunny Studio
2347960,"Mindware Co.,Ltd."
1747680,Snapbreak
362150,Warfare Studios
1058220,Kyle Rodgers
2461450,Alcedo Games
3089290,Siactro
2355830,ebi-hime
2622660,HeadHunters games
1064060,Velvet Paradise Games
832680,ANPA.US
587490,Back To Basics Gaming
1626610,EastFog Studios
1618050,Meng Games
428910,Boogygames Studios
1054930,My Way Games
2339500,AJB GAMES STUDIO
555930,Enoops
1788890,8floor
1450270,Meridian4
1097710,Hosted Games
997480,HH-Games
708920,Bitlock Studio
1713140,"GRAVITY GAME ARISE Co., Ltd."
661490,Conglomerate 5
340410,Ghost Machine
1798810,Ratalaika Games S.L.
1597330,Big Fish Games
1373740,lightUP
1126770,GDNomaD
860480,KEMCO
2124070,Aleksey Izimov
550440,10tons Ltd
1475150,Conglomerate 5
1239800,quasardeep
2477490,Big Fish Games
829940,Ghost_RUS Games
1756330,Green Sauce Games
1560560,橙光游戏
1091470,Tero Lunkka
1664050,Nibb Games
913660,InArcade
1118700,BekkerDev Studio
1114740,MACKINN7
1153730,FeelThere
2924030,Robot
2128050,Sungame Studio
1031790,Rokas
1805650,Microids
1076790,SA Industry
1077550,BekkerDev Studio
505400,Rake in Grass
922290,Enthusiast Games
1841040,Frogwares
1517350,YAW Studios
2631170,"T-Time Technology CO., LTD."
2131050,Piece Of Voxel
884400,Hosted Games
2694860,ARTLINK
1865340,Musa GUNGOR
1025240,Snkl Studio
2153970,8floor
1668840,Kotovodk Studio
1140410,Slippy Floor
1962590,NILWARE
2868600,Mack Art Productions Inc
1649820,Piece Of Voxel
827420,RewindApp
723380,Sinn Studio Inc.
2383220,JanduSoft
638260,Big Fish Games
375000,The Quadsphere
689340,Sacada
2251510,Milk Poison
1710200,PastureSoft
2505090,Clockwork Wolf
1452280,2Awesome Studio
2210810,Yamate
2477770,SAT-BOX
636050,familyplay
2059480,Fire Cycle Games
1119100,Snkl Studio
2702020,TheGamePublisher.com
1192740,Laush Studio
1261990,Enaayah Software Development and Services Private Limited
676550,SP Digital Arts Inc.
1624460,Slippy Floor
914090,DLsite
2207040,kazakovstudios
1825850,Gotcha Gotcha Games
1483110,GridSky Software
894570,InArcade
512640,Back To Basics Gaming
672290,Conglomerate 5
2539620,Soft Source Pte. Ltd.
2539620,CRX Entertainment Pte Ltd
2476640,kan.kikuchi
1520170,Guilty Pleasure Games
354960,Blaze Epic
2635720,I commissioned some series
550370,Amaterasu Software
1475670,Jetdogs Studios
2793350,indiegamesjapan
1069610,Choice of Games
551150,Big Fish Games
1185960,Hunted Cow Games
1730980,Kwing works
1918920,Monavista pub
874010,Blender Games
771380,sakevisual
2299240,Randumb Studios
722600,Choice of Games
2677230,OTAKU Plan
1474990,BT Studios
1271070,Sokpop Collective
1292490,Hentai Room
786290,Choice of Games
1418140,HH-Games
985710,Red Fox Studios
859370,PsychoFlux Entertainment
1917610,DominiGames
2492800,RedDeer.Games
591920,Onteca Ltd
591920,CGA Simulation
2133950,Big Fish Games
410130,M.INDIE
1851560,Meridian4
1328570,Cronostase
1346170,Big Fish Games
2017460,Fowers Games
1163960,Big Fish Games
2812430,HeadArrow
2189420,Cosmic Train
506700,Lasso Games
2672770,PUNKCAKE Délicieux
1856860,DominiGames
2138150,owlyboi
578610,Rank17
860530,W.T.B.
415330,Qumaron
2191090,Cute Pen Games
1822900,Next in Game
1015540,KEMCO
2313990,Louie Inc
508630,My Way Games
695940,Big Fish Games
1767860,Vitok
715370,Boogygames Studios
1166320,GentleDriver
1907070,Piece Of Voxel
2194660,Forever Entertainment S. A.
554660,Top Meadow
3084130,Eroge Japan
1009360,Luke Vincent
2196770,BulatHard
1545010,Ziggurat
611390,Zeiva Inc
1851450,Vitok
1815580,kovalevviktor
1790800,khukhrovr
1638920,Big Fish Games
894930,0Cube
507140,Big Fish Games
2943350,Hardi
501410,ATTACK MOUNTAIN
2682600,Sad Socket
383190,Ludomotion
1364430,Cyber Rhino Studios
597120,Unimatrix Productions
2326480,Ephiam
37330,PlayFirst
1042080,IR Studio
712260,Yai Gameworks
371410,Play sp. z o. o.
2185860,Daisy Games
2135850,RPGames
2325570,Denpasoft
1392760,Male Doll
654820,Conglomerate 5
1498600,Neko Game
1559790,kan.kikuchi
733090,Tero Lunkka
1668820,Kotovodk Studio
1984810,KEMCO
1398080,Studio Namaapa
1566820,8floor
1339380,KuKo
789930,Marginal act
573340,Qumaron
276430,familyplay
1843710,Witte Studio
594410,Gameplay Studio VR
2599780,I commissioned some series
435140,Rainbow Games
1444730,Blessing Company
370170,phime studio LLC
365340,Blaze Epic
1107860,Blue Math
1070180,Alawar Casual
913090,Chris Antoni
548110,SPARSE//GameDev
2325800,Midnight Games
2207980,CreativeForge Games
1568330,Minimol Games
1168850,Hentai Room
667300,Blender Games
1425370,Enitvare
1431420,10mg
856220,DEKLAZON
995790,Artalasky
564450,Big Fish Games
1667100,Orgipix Prod
509920,Screen 7
1564940,My Way Games
1464910,KuKo
1413790,droqen
1413790,10mg
863280,E McNeill
2066420,武汉幻狮科技有限公司
424870,Warfare Studios
2541200,G-MODE
1191770,冷笑黑妖
2876240,QubicGames
2876240,Gamersky Games
1844260,Kotovodk Studio
1215410,Sokpop Collective
2931680,Playstige Interactive
895180,DLsite
708640,Sunday's Games
1038670,Alawar Casual
2427770,Pickle Drugs
1782260,Kotovodk Studio
887930,Big Fish Games
821780,W.T.B.
2312380,lightUP
466100,Big Fish Games
2897180,072 Project
2540410,Gamesforgames
2128770,Avalon Digital
2062920,Walter Machado
926120,Big Fish Games
1925030,Playmeow
1925030,ACG creator
716600,FlagmanJeremy
719070,MIRROR Soft
2885230,QubicGames
2885230,Gamersky Games
1762400,PanGuoJun
1258750,2Awesome Studio
761920,Team Grybanser Fox
1775750,Viridino Studios
2570410,Hosted Games
1891140,Adventure Islands
636370,My Way Games
2014930,Airem
2707970,Lu
2087480,I commissioned some series
1752610,Minicactus Games
1479370,Gotcha Gotcha Games
781280,Ziggurat
711770,Manager Games S.A.
639840,Evoluta Studio
1618020,Seito Games
1842410,kovalevviktor
802300,Appnori Inc.
700440,PanGuoJun
1506930,Sekai Project
2137090,AIONWARE LTD
1201960,MB Game Studio
2590770,Aleksey Izimov
738210,Plug In Digital
2675270,Sounding Stone / 老奉毊
2675270,RMAsia
2699520,Waku Waku Games
2197950,Kawaii Hentai
1838800,kazakovstudios
1030190,Big Fish Games
1185730,Snkl Studio
889970,Plug In Digital
1350920,KEMCO
1388430,Quarlellle
567660,10tons Ltd
1867190,Gigantum Games
1116890,HH-Games
2812750,Games For Pleasure
1336440,Big Fish Games
693090,From The Bard
683220,Ghost_RUS Games
1683240,kazakovstudios
1531000,HH-Games
1486030,Bad Kid Games
963170,Plug In Digital
606030,Orangepixel
573670,Qumaron
2475800,Big Fish Games
3149870,Doky
1858940,Big Fish Games
2485080,QUByte Interactive
1451560,Opala Project
2659850,WASABI entertainment
1470970,Potata Company
410550,Atari
410550,Nightdive Studios
2170090,Plug In Digital
1008320,HH-Games
803270,Red twice potato
1901450,WASABI entertainment
1227860,Khud0
860490,KEMCO
1366230,Villain Role
1388510,PGN Games
751970,Desert Owl Games LLC
758630,Big Fish Games
696000,Big Fish Games
611140,Idea Cabin
345290,Alternative Software Ltd
2109400,LTZinc
1854140,owlyboi
1132080,GentleDriver
1063440,Kiddy
989160,Valorware
2375190,Shiravune
1665520,Piece Of Voxel
2191660,PRODUCTION PENCIL
778340,Laush Studio
1453740,Gotcha Gotcha Games
731760,EvolVR Games Ltd.
1039380,DillyFrame
1581830,lightUP
782190,Top Hat Curios & Oddities
1256490,Studio Amateur
1785320,BT Studios
831470,Funny Twins
823360,Laush Studio
2772670,owlyboi
465860,Big Fish Games
1918400,Louie Inc
1091210,Kavkaz Sila Games
1178520,BufoProject
288690,Libredia
1241020,HaDe Games
2695030,BokiBoki Games
2716690,Marvellous Soft
2712750,Crisp App Studio
2463710,Boomzap Inc
497710,Nkidu Games Inc.
2284800,Alina Digital
2084740,"Mediascape Co.,Ltd."
1730750,Oubliette
1877930,kovalevviktor
1650130,Dnovel
1566490,Conglomerate 5
1358270,480 Games
2650680,Gamesforgames
1245820,Hosted Games
1086450,Crew Lab
865190,SA Industry
733510,Sacada
1742330,M9 Games
1053850,Renderise
1135130,Sokpop Collective
1243240,HH-Games
428590,Power Up to Maximum
428590,Liens
1689980,khukhrovr
1085640,Hentai X
709700,Bitlock Studio
541910,Gear Worx Productions
1101130,RewindApp
963230,WhiteCute
963230,AlphaNuts
1292880,SHEN JIAWEI
814570,Ziggurat
2376070,HH-Games
1848160,kazakovstudios
1624570,Big Fish Games
1393080,Big Fish Games
914200,Alternative Software Ltd
648510,Choice of Games
2939470,ebi-hime
2999680,AK Studio
1217070,Graverobber Foundation
1256920,BekkerDev Studio
952030,Choice of Games
2027390,artoonu
1857160,Big Fish Games
1034370,8floor
463100,Sometimes You
1012830,RewindApp
918680,Conglomerate 5
1275770,Adam DeLease
1719220,Big Fish Games
1675640,Quarlellle
1218790,Sokpop Collective
989640,HH-Games
707400,HandMade Games
1852000,GamesSafu
524940,Super Games Studio
1155960,Elementarium games
968470,DillyFrame
2317430,PastureSoft
1845480,DominiGames
707110,Clickteam
1286360,Dr. Cyril Splutterworth
1002310,Forever Entertainment S. A.
2398260,冷笑黑妖
1559660,Laush Studio
1465370,DigiMight
2749650,"TALESSHOP Co., Ltd."
1925230,EroticGamesClub
2656640,Voltage Inc.
558670,Big Fish Games
2291250,Symphonic Games
1650740,Big Fish Games
2582180,Hosted Games
1137270,NLB project
753990,Conglomerate 5
1504310,Enoops
1099960,Mens Sana Interactive
1972740,Cronostase
966010,Shiv
1441590,Cyber Keks
434530,Volens Nolens Games
909580,RewindApp
2475810,Big Fish Games
1543290,Daisy Games
913260,SilentFuture
970850,8floor
778860,Laush Studio
2286940,NSFW18 Games
514360,Volens Nolens Games
1576500,Orgipix Prod
1682580,Bigboot Studios
1469960,Marcos Game Dev
1469960,Brabo Game Creations
1577750,Sokpop Collective
1230340,Tero Lunkka
1162440,PigeonDev
923350,8floor
761630,Snkl Studio
1631330,Microids
523880,O-TWO inc.
1557550,kovalevviktor
1072270,Game for people
1166980,GentleDriver
449180,Axis Games
2417160,Gamesforgames
2173890,I commissioned some series
2255120,Marevo Collective
2136310,8floor
1706480,Khud0
2847420,AgeOfGames
533070,Big Fish Games
520540,BumpkinBrothers
1609440,Laush Studio
1310650,Aiaz Marx
1098760,SA Industry
1788490,DIG Publishing
2627240,Choice of Games
1294110,Cotton Game
1804760,Laush Studio
1196390,Big Fish Games
1586300,Quarlellle
896990,Big Fish Games
1639040,Creative Hand
1188310,MACKINN7
358000,On The Level Game Studios
430100,TrerPlay
1458620,PinkySoul
1542850,Sprovieri Games
555850,Kobra Studio
586700,Big Fish Games
2449510,Wild River Games GmbH
1617370,Big Fish Games
1782390,Kotovodk Studio
1117970,KEMCO
1367980,Klick Ink L.P.
1914100,Kotovodk Studio
1808250,Looksten Inc.
1928120,SEEP
1907420,Laush Studio
1655560,Vitok
1478620,Prime Bit Games SA
828320,Great Boolean
741650,PlayFlock
1122710,Blueplant Entertainment
2317760,Kawaii Hentai
1592880,Rising Moon Games
1175170,Alawar Casual
701760,FossettGaming
1542630,Oleg Skutte
864420,凝冰剑斩
862300,AFBIK Studio
2711630,EpiXR Games UG
2844690,KEMCO
664460,Ultimate Games S.A.
1183230,Heart's Choice
1385810,Tero Lunkka
1557710,HH-Games
1532920,Grey Alien Games
2807600,Gray Boss
2173910,430Games
1061160,Ominous Entertainment
664350,Ghost_RUS Games
1281360,Alawar Casual
527890,Big Fish Games
2117120,IR Studio
1845610,Kotovodk Studio
1911450,khukhrovr
1819560,Kedexa
1275060,LAN - GAMES LTD
864010,My Way Games
658060,Michaela Laws
2252850,Laush Studio
2299150,Gustav
1149370,YIBAILI SOFTWARE
1237800,Ziggurat
2169810,MCG
1748160,Brian Lancaster
1748160,Laughing Coyote Software
2556940,Skermunkel
2566440,Best Place Apps
2326300,Big Fish Games
1271250,Way Down Deep
2057610,indienova
1413090,Old School Vibes
1427140,Blessing Company
1028500,Piko Interactive LLC
1028500,Bleem!
1649860,Blowfish Studios
1020310,PQube
1782320,Kotovodk Studio
1014460,azimuth team
984170,Cateia Games
2463420,AgeOfGames
2574760,Simplicity Games
1757920,Mindscape
1838790,kazakovstudios
1242800,AnelaGamesStudio
552570,Warfare Studios
1629600,YAW Studios
865720,Chilled Mouse
1036990,8floor
2266320,MDickie
863660,Ivanovich Games
1043000,Minimol Games
2601700,Sekai Project
2087450,Cute Pen Games
1513910,Tayfun Tuna
2939980,Alawar Casual
1227600,Male Doll
1375260,Polygon Art Publishing
541560,Angela He
2596470,Gamesforgames
2628190,SlimeSmile
1825070,Blessing Company
1795410,Spheroom
1872780,Dionous Games
562270,Indie Game Group
1183420,"CFK Co., Ltd."
1210670,"CFK Co., Ltd."
1090790,Virtual Arts Studio
2050490,Enoops
1551820,DominiGames
1684750,Man-Eater Games
968290,Crankage Games
1368060,Sokpop Collective
760580,R_Games
553780,PolarityFlow
1117890,Josyan
1708710,STP WORKS
468320,EnsenaSoft
1322540,HH-Games
1002200,Marginal act
1630690,DXF Games
912070,Megame LLC
1377560,Kavkaz Sila Games
1023860,Springloaded
678620,Interplay Entertainment Corp.
1584440,PimpGameStudio
1674980,Alawar Casual
1303820,bhungry
1058210,Pixel Puzzles
1034400,8floor
1065230,SHEN JIAWEI
1065230,ZHANG FAN
851250,Effimera Studio
792340,Coatsink
878270,Ripknot Systems
2383770,I commissioned some series
1916350,HugePixel
1566910,LOVE SYNERGY
1166350,Jetdogs Studios
1166350,Whalebox
853210,Zloy Krot Studio
697800,Chris Antoni
2080140,indienova
2608120,JOZGames
776050,Interplay Entertainment Corp.
2027370,khukhrovr
1850150,电钮组
1470380,2Awesome Studio
2805680,Lemonhaze Studio
1329830,Big Fish Games
2843340,Playables
798610,First Games Interactive
491020,Absolutist Ltd.
1739770,Vitok
1498680,Zoo Corporation
629080,Big Fish Games
569010,baKno Games
2235610,Hunny Bunny Studio
1494230,IV Productions
1494230,Audiogames APS
849520,SpaceMyFriend
757860,Mykhail Konokh
1668870,Kotovodk Studio
1805000,Snowrunner Games
2926230,SUCCESS Corp.
776550,Snkl Studio
817410,AnelaGamesStudio
3090940,G-MODE
1591470,Sigyaad Team
1501120,Fractal Projects
1126090,OZNA STUDIO
1058110,Kavkaz Sila Games
1042990,Minimol Games
2114670,IR Studio
889100,DLsite
1488620,Forestlight Games
1091570,My Way Games
1145780,Tero Lunkka
524060,RLTY CHK
2075390,HugePixel
768480,Ziggurat
618630,Dragon Slumber
987590,Playtouch
1461710,Oki Game Lab
1206080,Smartmove
2592040,Mens Sana Interactive
486990,CDP
2172190,Afil Games
1485450,Seito Games
1398570,KazakovStudios
300910,Strategy First
544140,EnsenaSoft
1263490,8floor
46840,Strategy First
1660040,Wired Dreams Studio
1366100,Rad Codex
2805680,Lemonhaze Studio
